case_id,run_id,dataset,system,source_file,line_no,qa_key,uuid,question_type,question,gold_answer,baseline_response,baseline_label,evidence_count,retrieved_count,token_any_exact_hit,token_any_hit_0p60,token_all_hit_0p60,token_max_coverage,semantic_any_supported,semantic_all_supported,semantic_any_partial_or_supported,semantic_all_partial_or_supported,semantic_any_contradicted,evidence_results_json,case_rationale
mem0_medium:471,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,471,3:44:1,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Memory Conflict,"Did Donald Brown find opera music unappealing and decide not to attend any more performances after the event on Jan 30, 2033?","No, he found it appealing and wants to attend more performances.",No evidence of that event.,omission,2,20,False,False,False,0.3529,False,False,False,False,True,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown now likes opera music for its emotional depth and grandeur, finding it captivating after a live performance."", ""status"": ""contradicted"", ""best_memory_ids"": [""m6""], ""rationale"": ""Memory m6 states opera is 'too dramatic' and excluded from preferences, contradicting gold evidence that he now likes opera.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Brown expressed a desire to attend more live opera performances, appreciating the genre's dramatic appeal."", ""status"": ""contradicted"", ""best_memory_ids"": [""m6""], ""rationale"": ""Memory m6 indicates opera is not liked, contradicting desire to attend more performances.""}]",Retrieved memory m6 directly contradicts the gold evidence by stating opera is excluded from preferences.
mem0_medium:474,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,474,3:46:1,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Basic Fact Recall,"What beverage does Donald Brown no longer dislike as of May 13, 2033?",Energy drinks,No relevant memory found.,omission,1,20,False,False,False,0.1429,False,False,False,False,True,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown no longer dislikes energy drinks after experiencing positive effects from a new brand that provides a sustained energy boost without jitters."", ""status"": ""contradicted"", ""best_memory_ids"": [""m16""], ""rationale"": ""Memory m16 states Donald avoids energy drinks because they cause jitteriness, contradicting the gold evidence that he no longer dislikes them.""}]",The only relevant memory (m16) contradicts the gold evidence by stating Donald avoids energy drinks.
mem0_medium:475,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,475,3:46:2,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Basic Fact Recall,"What positive effect did Donald Brown notice from the new brand of energy drinks on May 13, 2033?",Improved productivity and energy levels,No relevant memory found.,omission,1,20,False,False,False,0.2632,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown expressed satisfaction with the change in beverage preference, noting improved productivity and energy levels throughout his day."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions improved productivity and energy levels from energy drinks.""}]",None of the retrieved memories contain the factual claim about improved productivity and energy levels from a new brand of energy drinks.
mem0_medium:478,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,478,3:47:2,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Memory Conflict,"On Aug 24, 2033, did Donald Brown express a dislike for rock climbing due to fear of heights?","No, he expressed excitement about rock climbing.",No relevant memory found.,omission,3,20,False,False,False,0.2941,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's sports preference changed from disliking extreme sports to liking rock climbing after a guided session at an indoor climbing gym."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions rock climbing or change in sports preference.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Brown expressed excitement about potentially incorporating rock climbing into his regular routine as a way to challenge himself and stay fit."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions excitement about rock climbing.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Donald Brown discovered the thrill and safety of rock climbing with proper guidance, overcoming his fear of heights."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions overcoming fear of heights or rock climbing.""}]",All retrieved memories are topically unrelated to rock climbing or fear of heights; none contain the answer-bearing facts.
mem0_medium:481,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,481,3:49:2,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Basic Fact Recall,"What type of homemade processed meat does Donald Brown appreciate as of December 5, 2033?",Homemade turkey sausage,No information available.,omission,1,20,False,False,False,0.4783,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's food preference changed from disliking processed meats to liking homemade turkey sausage, appreciating its fresh taste and non-salty flavor."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions homemade turkey sausage or a change in preference to liking it.""}]","Retrieved memories do not contain the fact about homemade turkey sausage; memory m12 mentions avoiding processed meats, which is opposite."
mem0_medium:484,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,484,3:51:2,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Basic Fact Recall,"What was Donald Brown's employment status on May 10, 2033?",Employed at TechConsult Solutions,Retired,hallucination,1,20,False,False,False,0.3846,False,False,False,False,True,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's employment status changed from self-employed to employed at TechConsult Solutions."", ""status"": ""contradicted"", ""best_memory_ids"": [""m2""], ""rationale"": ""Gold evidence says employed at TechConsult Solutions, but retrieved memory m2 says retired from manager position, contradicting employment.""}]",No retrieved memory supports employment at TechConsult Solutions; m2 contradicts it.
mem0_medium:486,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,486,3:51:4,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Basic Fact Recall,"What wellness practices did Donald Brown integrate into his routine on March 15, 2034?",Meditation and yoga,No relevant memories found.,omission,1,20,False,False,False,0.3889,False,False,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown integrated wellness practices such as meditation and yoga into his routine to manage stress and improve health."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m1"", ""m3""], ""rationale"": ""Retrieved memories mention meditation and mindfulness but not yoga; m1 mentions meditation, m3 mentions mindfulness practices, but yoga is missing.""}]",Meditation is supported but yoga is not mentioned in retrieved memories.
mem0_medium:487,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,487,3:51:5,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Dynamic Update,"What is Donald Brown's current employment status as of March 15, 2034?",Employed at TechConsult Solutions,Retired,hallucination,1,20,False,False,False,0.3846,False,False,False,False,True,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's employment status changed from self-employed to employed at TechConsult Solutions."", ""status"": ""contradicted"", ""best_memory_ids"": [""m4""], ""rationale"": ""Gold evidence states employment changed from self-employed to employed at TechConsult Solutions, but retrieved memory m4 says user retired from manager position, contradicting the employment change.""}]","No retrieved memory supports the claim that Donald Brown is employed at TechConsult Solutions; instead, m4 indicates retirement."
mem0_medium:488,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,488,3:51:6,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Dynamic Update,"What is the latest change in Donald Brown's health status by March 15, 2034?",Stable with improved focus and creativity,No health changes recorded.,hallucination,2,20,False,False,False,0.4,True,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's physical health status changed from 'Excellent' to 'Stable'."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions a change from 'Excellent' to 'Stable' health status.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Brown highlighted the role of mindfulness practices in improving focus and creativity, benefiting productivity."", ""status"": ""supported"", ""best_memory_ids"": [""m2""], ""rationale"": ""Memory m2 mentions mindfulness practices improving physical health and overall outlook, which aligns with improved focus and creativity.""}]","For e1, no memory supports the specific health status change; for e2, m2 supports the role of mindfulness in improving focus and creativity."
mem0_medium:476,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,476,3:46:3,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Generalization & Application,"Based on Donald Brown's evolving beverage preferences, what type of new activity might he explore after May 13, 2033?",Activities offering sustained energy without negative side effects.,No relevant memory found.,omission,3,20,False,False,False,0.25,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown no longer dislikes energy drinks after experiencing positive effects from a new brand that provides a sustained energy boost without jitters."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions energy drinks or Donald's change in preference.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Brown appreciates the sustained energy boost from a new brand of energy drinks, aligning with his exploratory motivation to test boundaries and try new things."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions sustained energy boost or energy drinks.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Donald Brown's exploratory motivation includes testing boundaries and exploring new preferences, such as trying new activities or revisiting old hobbies."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m13""], ""rationale"": ""m13 mentions exploring new interests, but does not specify testing boundaries or revisiting old hobbies.""}]",Retrieved memories lack specific facts about energy drinks or exploratory motivation details; only vague support for exploring new interests.
mem0_medium:477,mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,477,3:47:1,6106afc1-6ad6-c821-3f0f-b491e3e0b833,Generalization & Application,"What new activity might Donald Brown be interested in trying, given his appreciation for rock climbing as of Aug 24, 2033?",Other outdoor adventure sports.,No relevant memory found.,omission,3,20,False,False,False,0.3182,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Brown's sports preference changed from disliking extreme sports to liking rock climbing after a guided session at an indoor climbing gym."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions rock climbing or change in sports preference.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Brown expressed excitement about potentially incorporating rock climbing into his regular routine as a way to challenge himself and stay fit."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions rock climbing or incorporating it into routine.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Donald Brown reflected on the emotional and psychological benefits of engaging in new sports, aligning with his goal of personal growth."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 mentions engaging in regular exercise for health, but does not specify new sports or emotional benefits.""}]",Retrieved memories lack specific facts about rock climbing or extreme sports; only general health focus partially supports personal growth aspect.
