idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
643,4:50:2,"Did Sarah Garcia only enjoy classical music as of November 27, 2036?",correct,False,20,3,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
644,4:50:3,"Did Sarah Garcia dislike the playlist curated by her friend on November 27, 2036?",omission,False,20,1,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
646,4:51:2,"Did Sarah Garcia express a dislike for green smoothies on May 16, 2037?",omission,True,20,2,True,4,shared topic/object tokens: smoothi; negation/contrast cues: avoids; weak preference contrast; selected_by_r3a
658,4:57:1,"Did Sarah Garcia express a preference for sushi solely based on its taste on April 20, 2038?",correct,False,20,1,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
664,4:59:1,Did Sarah Garcia dislike cargo pants after her hiking trip on 2039-03-26?,omission,False,20,2,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
667,4:60:1,"Did Sarah Garcia's music preference change from creative pop music to soothing jazz music on Sep 11, 2039?",correct,False,20,1,True,6,shared topic/object tokens: sarah; shared entity/name anchor; temporal/update cues overlap with question timing
670,4:65:1,Did Sarah Garcia express disappointment about her promotion to Platform Director on 2039-12-28?,correct,False,20,2,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
671,4:65:2,Did Sarah Garcia lose her job at the Social Change Platform on 2039-12-28?,omission,False,20,2,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
672,4:65:3,Did Sarah Garcia's promotion to Platform Director decrease her monthly income to zero on 2039-12-28?,correct,False,20,2,True,7,shared topic/object tokens: director; shared entity/name anchor; negation/contrast cues: transitioned; temporal/update cues overlap with question timing
673,4:65:4,Did Sarah Garcia express regret about forming strategic partnerships on 2040-01-05?,omission,False,20,1,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
674,4:65:5,Did Sarah Garcia's initiatives fail to receive positive feedback from stakeholders on 2040-01-12?,omission,False,20,1,True,6,shared topic/object tokens: sarah; shared entity/name anchor; temporal/update cues overlap with question timing
675,4:65:6,Did Sarah Garcia express dissatisfaction with her platform's international recognition on 2040-01-20?,omission,False,20,1,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
683,4:66:1,"Did Sarah Garcia dislike premium instant coffee as of February 28, 2040?",hallucination,False,20,2,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
687,4:67:2,"Did Sarah Garcia attend a food expo on August 20, 2040, and dislike gourmet canned soups?",omission,False,20,3,True,7,"shared topic/object tokens: garcia, sarah; shared entity/name anchor; temporal/update cues overlap with question timing"
697,4:73:3,Did Sarah Garcia transition to a global advocacy role at Social Change Platform in 2041?,correct,False,20,0,False,0,
698,4:73:4,"In January 2042, did Sarah Garcia express dissatisfaction with her advocacy initiatives' impact on a million lives?",omission,False,20,0,False,0,
707,5:1:3,Is Donna Gonzalez's birth date 1985-06-05?,correct,False,20,3,True,6,shared topic/object tokens: donna; shared entity/name anchor; temporal/update cues overlap with question timing
711,5:3:1,"Did Donna Gonzalez express a preference for marathon running on Sep 06, 2025?",correct,True,20,4,True,3,"shared topic/object tokens: marathon, runn; negation/contrast cues: dislikes; selected_by_r3a"
712,5:3:2,Does Donna Gonzalez enjoy crowded city tours as her travel style preference?,correct,True,20,2,True,8,"shared topic/object tokens: city, crowd, tour, travel; negation/contrast cues: avoids, dislikes; weak preference contrast; selected_by_r3a"
732,5:10:1,Did Donna Gonzalez decide to stop playing music rhythm games as they don't help her composing skills?,correct,False,20,0,False,0,
743,5:14:3,"Did Donna Gonzalez dislike loud parrots after visiting her friend's house on Dec 18, 2027?",omission,False,20,4,True,10,shared topic/object tokens: donna; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal
748,5:16:5,Did Donna Gonzalez express dissatisfaction with her promotion to Lead Composer in December 2027?,omission,False,20,0,False,0,
749,5:16:6,Did Donna Gonzalez's health decline after her promotion to Lead Composer in January 2028?,hallucination,True,20,4,True,2,shared topic/object tokens: health; negation/contrast cues: no; selected_by_r3a
750,5:16:7,Did Donna Gonzalez plan to use her role as Lead Composer to focus solely on personal projects?,correct,False,20,0,False,0,
751,5:16:8,Did Donna Gonzalez lose professional connections after her promotion in March 2028?,omission,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
752,5:17:1,"Did Donna Gonzalez find crowded city tours uninspiring and avoid them as of May 27, 2028?",hallucination,False,20,6,True,11,"shared topic/object tokens: donna, may; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal"
759,5:19:2,"Did Donna Gonzalez express disinterest in musical puzzle games on Apr 15, 2029?",correct,True,20,4,True,8,"shared topic/object tokens: gam, musical, puzzle; possible preference polarity reversal; selected_by_r3a"
762,5:24:2,"Did Donna Gonzalez express a preference for reading fiction novels on Sep 23, 2029?",correct,True,20,4,True,3,"shared topic/object tokens: novel, read; negation/contrast cues: dislikes; selected_by_r3a"
785,5:29:1,"Did Donna Gonzalez decide to stop practicing yoga altogether after June 29, 2031?",omission,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
791,5:32:4,"Did Donna Gonzalez's physical health worsen after August 10, 2031?",omission,True,20,4,True,3,"shared topic/object tokens: health, physical; negation/contrast cues: no; selected_by_r3a"
793,5:33:1,"Did Donna Gonzalez express a lack of interest in integrating immersive audio experiences into her leisure activities on Dec 07, 2031?",omission,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
798,5:34:3,"Did Donna Gonzalez express a dislike for romance novels on May 16, 2032?",hallucination,False,20,6,True,11,"shared topic/object tokens: donna, may; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal"
801,5:35:3,"On October 25, 2032, did Donna Gonzalez prefer espresso blends that caused jitteriness during work sessions?",correct,False,20,4,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
802,5:36:1,"Did Donna Gonzalez visit the aquarium on April 5, 2033, to explore her dislike for fish?",omission,True,20,4,True,4,shared topic/object tokens: fish; negation/contrast cues: dislikes; weak preference contrast; selected_by_r3a
811,5:41:7,"Did Donna Gonzalez express regret about leaving Atmospheric Sounds Inc. on Apr 22, 2033?",omission,False,20,4,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
812,5:41:8,"On Jun 05, 2033, did Donna Gonzalez mention that her independent career negatively impacted her health?",correct,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
821,5:43:3,"Did Donna Gonzalez continue to dislike soccer after attending a match on Feb 20, 2034?",omission,False,20,4,True,10,shared topic/object tokens: donna; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal
824,5:44:3,"Did Donna Gonzalez find simulation games with customizable sound environments to be a distraction from her professional projects as of Jul 31, 2034?",omission,False,20,2,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
829,5:48:2,"On June 18, 2035, did Donna Gonzalez express a preference for sugary soft drinks during her composing sessions?",correct,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
838,5:50:1,Did Donna Gonzalez find her cat distracting during her late-night composing session on 2035-11-26?,omission,False,20,3,True,7,"shared topic/object tokens: donna, gonzalez; shared entity/name anchor; temporal/update cues overlap with question timing"
843,5:51:3,"Did Donna Gonzalez express a dislike for integrating lessons from extreme sports into her music compositions on May 06, 2036?",omission,False,20,6,True,12,"shared topic/object tokens: may, music; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal"
844,5:52:1,"Did Donna Gonzalez express disinterest in historical strategy games on Oct 15, 2036?",omission,True,20,5,True,7,"shared topic/object tokens: gam, strategy; possible preference polarity reversal; selected_by_r3a"
